entry_pct,exit_pct,dca_days,return_pct,max_dd_pct,num_trades
0.02,-0.02,504,40696.46572590858,-57.48222161658536,2302.0
0.02,-0.01,504,23210.19668109053,-53.07605982034913,2136.0
0.02,0.0,504,15203.1199085927,-51.38962555536292,2002.0
0.02,0.01,504,8010.651150179578,-59.94947214839832,1914.0
0.02,0.02,504,7335.5685453776205,-52.959457843750144,1778.0
0.02,0.03,504,7820.053412150103,-56.69153934815222,1674.0
0.02,0.04,504,8039.853572005511,-56.691539348152,1577.0
0.02,0.05,504,7663.443846034978,-56.35355154095616,1536.0
0.03,-0.02,504,16420.617303402134,-51.7342342725923,2262.0
0.03,-0.01,504,9455.754502727492,-52.83330449316283,2126.0
0.03,0.0,504,7196.466687569854,-52.115061359157636,2008.0
0.03,0.01,504,5846.998172635891,-59.83701618256454,1923.0
0.03,0.02,504,5236.931238350833,-53.2766000318745,1781.0
0.03,0.03,504,6363.1732895860505,-60.105949172032446,1678.0
0.03,0.04,504,6189.808784755981,-60.10594917203282,1550.0
0.03,0.05,504,5942.708257833395,-59.808633221332656,1493.0
0.04,-0.02,504,6535.380045873353,-49.75354932741066,2423.0
0.04,-0.01,504,5371.044758085238,-48.620343719381296,2292.0
0.04,0.0,504,5690.898413288033,-48.30125626455405,2156.0
0.04,0.01,504,6551.071457897899,-46.159249306989786,2061.0
0.04,0.02,504,7498.002274817665,-48.920688588945794,1923.0
0.04,0.03,504,7746.84334561864,-52.057053021383915,1794.0
0.04,0.04,504,7780.060252130889,-52.057053021383624,1665.0
0.04,0.05,504,8117.733070126391,-53.17354948135347,1611.0
0.05,-0.02,504,2998.269821371773,-48.12445660394219,2613.0
0.05,-0.01,504,2166.8044803603166,-54.463456098813666,2467.0
0.05,0.0,504,2335.475370917161,-56.39974196969403,2272.0
0.05,0.01,504,3521.6232654235887,-50.348506301536325,2122.0
0.05,0.02,504,4689.358091054734,-51.316679193890934,1975.0
0.05,0.03,504,5731.113169711809,-54.5637771583508,1837.0
0.05,0.04,504,6189.0706691637115,-54.5637771583508,1702.0
0.05,0.05,504,6462.089975674144,-54.56377715835104,1648.0
0.06,-0.02,504,2689.3974043759918,-49.411944534563595,2809.0
0.06,-0.01,504,1935.0742651108835,-51.69430885336731,2687.0
0.06,0.0,504,2054.108200087146,-50.348506301536254,2453.0
0.06,0.01,504,2476.1066255858373,-50.34850630153625,2260.0
0.06,0.02,504,3704.394875968253,-52.82165531942825,2068.0
0.06,0.03,504,4987.349025800178,-54.56377715835109,1911.0
0.06,0.04,504,5679.76706533522,-54.58605931449738,1773.0
0.06,0.05,504,5933.66813808325,-54.586059314497135,1719.0
